Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1587,2024-10-04,2024-10-11,CUST338,Debra Stephens,Consumer,PROD6734,Dining Table,Furniture,West,Connecticut,Millerhaven,5,2967,20,11868.0,9438.3,2429.7,Cash,Returned,"Hoover, Rose and Martin",elizabeth71@allen.com,3,Yes,47
ORD1588,2024-05-03,2024-05-07,CUST221,Carol Lozano,Hone Office,PROD8691,Study Table,Furniture,West,Vermont,South Guyside,6,1905,5,10858.5,8875.31,1983.19,UPI,Returned,Faulkner-Sexton,colleen74@dixon-pittman.com,49,No,0
ORD1589,2025-02-27,2025-03-03,CUST567,Alexis Wood,Corporate,PROD6734,Juice Pack,Grocery,South,Georgia,Port Jeremy,3,4389,5,12508.65,10762.36,1746.29,Net Banking,Delivered,"Black, Fischer and Ramirez",nwarner@lang.com,36,No,0
ORD1590,2024-03-23,2024-03-26,CUST485,Mark Hancock,Hone Office,PROD2727,Sugar,Grocery,West,Rhode Island,Lake Victoriatown,2,2411,10,4339.8,3841.01,498.79,Credit Card,Returned,Arnold-Farrell,douglassmith@jones.info,14,No,0
ORD1591,2025-11-14,2025-11-19,CUST196,Sherry Sanchez,Hone Office,PROD2986,Bookshelf,Furniture,East,Wisconsin,Shanefurt,4,1999,5,7596.2,5951.83,1644.37,Net Banking,Returned,Hanson PLC,gfrancis@ferrell.org,23,No,0
ORD1592,2025-06-04,2025-06-09,CUST914,Steven Juarez,Consumer,PROD7568,Office Chair,Furniture,East,Florida,Lake Jennifer,2,2103,5,3995.7,3515.8,479.9,Net Banking,Delivered,"Silva, Robles and James",odavis@good.biz,24,No,0
ORD1593,2025-08-04,2025-08-10,CUST747,Heather Cohen,Hone Office,PROD9128,Monniter,Electronics,East,Maryland,East Jeffreymouth,4,4725,5,17955.0,13204.56,4750.44,Cash,Returned,Soto and Sons,knightjill@cole.com,40,No,0
ORD1594,2025-12-13,2025-12-19,CUST352,Dylan Buchanan,Hone Office,PROD6024,Notebook,Office Supplies,West,New York,South Garybury,1,4182,10,3763.8,3298.1,465.7,Net Banking,Pending,Anthony-Chambers,ryan19@crosby.com,43,No,0
ORD1595,2024-06-22,2024-06-28,CUST315,Cathy Simpson,Consumer,PROD5252,Pen,Office Supplies,South,Arizona,Martinezmouth,10,1743,10,15687.0,12780.42,2906.58,Credit Card,Returned,"Soto, Rodriguez and Yates",jpratt@mccann.com,40,No,0
ORD1596,2024-09-27,2024-09-30,CUST367,Jim Williams,Hone Office,PROD4409,Headphones,Electronics,North,Arkansas,East Maria,10,2367,0,23670.0,20333.37,3336.63,Cash,Pending,Trevino-Rivera,davislisa@butler.com,48,No,0
ORD1597,2024-11-10,2024-11-11,CUST333,Maria Austin,Hone Office,PROD9700,Stapler,Office Supplies,East,Pennsylvania,Lemouth,1,4342,10,3907.8,2456.73,1451.07,Net Banking,Returned,Jones LLC,clementskathleen@dennis.net,39,No,0
ORD1598,2025-04-23,2025-04-27,CUST568,Elizabeth Robinson,Corporate,PROD6951,File Folder,Office Supplies,South,Idaho,West Benjaminmouth,5,4102,20,16408.0,13933.82,2474.18,Cash,Returned,"Baker, Gonzalez and Calhoun",uthornton@parker.com,49,No,0
ORD1599,2025-10-23,2025-10-29,CUST752,Laura Jones,Consumer,PROD5776,Sugar,Grocery,East,California,New Heather,8,2151,15,14626.8,9834.29,4792.51,Credit Card,Cancelled,Wagner Ltd,thomas29@sherman-collins.net,34,No,0
ORD1600,2025-03-09,2025-03-10,CUST343,Maureen Sanford,Corporate,PROD8598,Headphones,Electronics,West,New York,Burnstown,5,4754,5,22581.5,18271.37,4310.13,Credit Card,Pending,Moore-Vazquez,brownaustin@torres.com,47,No,0
ORD1601,2024-02-21,2024-02-22,CUST534,Samantha Nelson,Corporate,PROD5487,Laptop,Electronics,West,Nebraska,Warrenbury,10,990,10,8910.0,5774.28,3135.72,Net Banking,Returned,Martinez Group,justin94@avery-roberts.com,46,No,0
ORD1602,2024-03-08,2024-03-12,CUST642,Tracey Torres,Hone Office,PROD4174,Dining Table,Furniture,North,Wyoming,Courtneymouth,9,2383,10,19302.3,15486.6,3815.7,Credit Card,Cancelled,"Cruz, Walsh and George",christine73@ortega.org,14,No,0
ORD1603,2024-04-01,2024-04-08,CUST153,Amy Fuller,Corporate,PROD5877,File Folder,Office Supplies,North,Kentucky,East Carlychester,5,1190,20,4760.0,3017.77,1742.23,Net Banking,Returned,"Lewis, Rollins and Scott",jennifer36@arnold.org,40,No,0
ORD1604,2024-12-02,2024-12-08,CUST492,Virginia Velez,Hone Office,PROD4607,Keyboard,Electronics,East,South Dakota,East Kelly,7,1531,20,8573.6,5700.58,2873.02,UPI,Cancelled,"Kline, Ferguson and Moore",kimberly71@padilla-cobb.com,23,No,0
ORD1605,2024-12-17,2024-12-20,CUST745,Justin Garcia,Hone Office,PROD5315,Snacks,Grocery,East,Alaska,New Angelaborough,7,811,5,5393.15,4070.55,1322.6,UPI,Delivered,"Mullen, Smith and Hernandez",thomaskelly@thompson.com,14,No,0
ORD1606,2025-09-21,2025-09-27,CUST795,Elizabeth Wells,Consumer,PROD7811,Notebook,Office Supplies,South,Alabama,Greershire,5,2740,15,11645.0,9100.98,2544.02,UPI,Returned,Diaz-Smith,wcordova@smith.net,44,No,0
ORD1607,2024-02-05,2024-02-07,CUST634,Joseph Roach,Hone Office,PROD6057,Juice Pack,Grocery,North,Rhode Island,Reevesfort,5,3788,5,17993.0,16070.98,1922.02,Cash,Cancelled,Campos Inc,craigthomas@whitehead.net,33,No,0
ORD1608,2024-03-02,2024-03-06,CUST454,Nancy Chen,Corporate,PROD1423,Sugar,Grocery,West,North Carolina,Josephville,10,3414,20,27312.0,16873.64,10438.36,Cash,Returned,"Zavala, Small and Nichols",davischristopher@powell.com,8,Yes,24
ORD1609,2024-11-13,2024-11-15,CUST831,Justin Wilson,Corporate,PROD3957,Pen,Office Supplies,West,New Jersey,West Allison,6,4700,0,28200.0,24030.9,4169.1,UPI,Cancelled,Jackson Ltd,perezjesse@watkins.net,21,No,0
ORD1610,2024-11-07,2024-11-14,CUST400,Brian Schneider,Consumer,PROD2462,Calculator,Office Supplies,West,Colorado,South Mitchellbury,10,1709,0,17090.0,12277.88,4812.12,Cash,Delivered,Rice PLC,anthony63@curtis-vega.info,4,Yes,32
ORD1611,2025-10-17,2025-10-24,CUST238,William Parker,Consumer,PROD3314,Sugar,Grocery,West,Georgia,West Johnport,3,2024,5,5768.4,4550.73,1217.67,Net Banking,Delivered,Peters PLC,richardsonmatthew@parrish.com,8,Yes,26
ORD1612,2025-12-02,2025-12-05,CUST133,Michael Stewart,Consumer,PROD4004,File Folder,Office Supplies,West,New Jersey,New Biancafurt,8,3680,15,25024.0,20264.96,4759.04,Net Banking,Delivered,"Cantu, Salinas and Wilkins",cynthialane@nelson.com,43,No,0
ORD1613,2025-10-18,2025-10-22,CUST864,Julie Jones,Hone Office,PROD9054,Snacks,Grocery,East,Nebraska,Krystalview,9,3657,0,32913.0,23746.27,9166.73,Cash,Returned,Hopkins-Benjamin,tyler96@benson-campbell.net,39,No,0
ORD1614,2025-05-13,2025-05-19,CUST755,Amanda Mclaughlin,Hone Office,PROD9990,Stapler,Office Supplies,North,Kansas,Cannonhaven,2,4383,5,8327.7,5091.17,3236.53,UPI,Delivered,Klein-Valenzuela,hughesrose@schultz.info,17,No,0
ORD1615,2025-11-28,2025-12-03,CUST317,Dr. Joan Mendoza,Consumer,PROD2438,Dining Table,Furniture,West,New Hampshire,South Gordonview,9,1326,15,10143.9,6667.82,3476.08,Credit Card,Delivered,Proctor-Silva,mark80@christensen-moss.com,33,No,0
ORD1616,2024-10-23,2024-10-30,CUST890,Cynthia Walker,Corporate,PROD4658,Office Chair,Furniture,North,Connecticut,South Lynnberg,3,4170,5,11884.5,8125.16,3759.34,Credit Card,Pending,"Thompson, Mcdowell and Butler",yurobert@mccall.biz,21,No,0
ORD1617,2025-07-03,2025-07-07,CUST677,Alexis Anderson,Consumer,PROD1885,Mouse,Electronics,East,South Dakota,Lake Traceyhaven,4,2573,5,9777.4,6587.27,3190.13,Cash,Cancelled,Miller-Dixon,wolfeleah@page-morales.com,1,Yes,36
ORD1618,2024-11-06,2024-11-08,CUST914,Leslie Riley,Corporate,PROD7940,Sofa,Furniture,East,South Carolina,West Victoria,8,2563,0,20504.0,14769.41,5734.59,Credit Card,Cancelled,Klein-Barnes,shannon98@villegas.com,34,No,0
ORD1619,2024-06-17,2024-06-21,CUST571,Karen Anderson,Consumer,PROD6019,Stapler,Office Supplies,South,Maine,Mistytown,7,3907,10,24614.1,18135.88,6478.22,UPI,Delivered,Gordon-Small,brucemichael@rogers.biz,18,No,0
ORD1620,2024-04-12,2024-04-19,CUST582,Melanie Anderson,Corporate,PROD7063,Bookshelf,Furniture,West,Ohio,East Seanside,8,435,20,2784.0,1720.24,1063.76,Cash,Pending,Marsh-Hernandez,whahn@patrick.com,46,No,0
ORD1621,2024-07-17,2024-07-21,CUST372,Joseph Brooks,Consumer,PROD3008,Sofa,Furniture,West,Missouri,New Patricia,9,3171,10,25685.1,22818.53,2866.57,Cash,Pending,"Arnold, Gonzales and Sellers",michelle08@molina.com,33,No,0
ORD1622,2024-09-05,2024-09-11,CUST903,Zoe Johnson,Corporate,PROD7562,Cooking Oil,Grocery,West,New Hampshire,Tuckerland,7,1183,20,6624.8,4378.33,2246.47,UPI,Pending,King-Robles,daviskarina@stewart-moon.com,22,No,0
ORD1623,2025-04-22,2025-04-23,CUST718,Lynn Schwartz,Corporate,PROD4990,Snacks,Grocery,South,Maryland,East Timothyville,7,2628,10,16556.4,13174.99,3381.41,Net Banking,Delivered,Braun and Sons,jfox@williams.org,33,No,0
ORD1624,2024-08-05,2024-08-10,CUST756,Timothy Burns,Hone Office,PROD8364,Bookshelf,Furniture,North,Massachusetts,Elizabethchester,8,2873,10,20685.6,17738.79,2946.81,Cash,Delivered,"Ellis, Hurley and Liu",erica68@rivera.com,47,No,0
ORD1625,2024-08-10,2024-08-11,CUST265,Robin Freeman,Consumer,PROD5514,Headphones,Electronics,South,Nevada,Bryanberg,9,4468,0,40212.0,27693.49,12518.51,Net Banking,Returned,Hernandez and Sons,morenokimberly@fowler-rangel.org,5,Yes,34
ORD1626,2024-03-15,2024-03-20,CUST776,Thomas Palmer,Consumer,PROD4026,Notebook,Office Supplies,South,Minnesota,North Jennifer,7,222,10,1398.6,874.13,524.47,Credit Card,Delivered,"Campbell, Brown and Jones",debraweiss@gardner.com,37,No,0
ORD1627,2024-11-22,2024-11-29,CUST906,Chad Gray,Corporate,PROD2348,File Folder,Office Supplies,West,Oklahoma,Brianfort,7,3783,0,26481.0,17957.19,8523.81,Credit Card,Pending,Henry LLC,tlambert@silva.com,1,Yes,39
ORD1628,2025-03-03,2025-03-06,CUST100,Anna Weaver,Corporate,PROD5734,Study Table,Furniture,West,Kansas,Port Melinda,1,2715,5,2579.25,1896.05,683.2,Credit Card,Returned,Morris Ltd,jacksonmisty@haney-richardson.biz,45,No,0
ORD1629,2025-06-06,2025-06-08,CUST710,Sean Mcintyre,Consumer,PROD4673,Mouse,Electronics,South,Wisconsin,North Carmen,3,4057,10,10953.9,9786.29,1167.61,Net Banking,Delivered,May-Moreno,dustindudley@lyons-brown.com,29,No,0
ORD1630,2024-08-02,2024-08-06,CUST634,Lisa Lee,Consumer,PROD8809,Mouse,Electronics,South,Missouri,West Danielmouth,6,4797,5,27342.9,20962.51,6380.39,Credit Card,Cancelled,"Thomas, Medina and Roberts",ysantos@cole.com,22,No,0
ORD1631,2025-04-15,2025-04-16,CUST437,Christopher Chavez,Corporate,PROD8909,Keyboard,Electronics,East,Alaska,Amberstad,4,4934,0,19736.0,16398.7,3337.3,Credit Card,Returned,Pena-Maxwell,hullmichael@douglas-mccarty.com,23,No,0
ORD1632,2025-09-22,2025-09-23,CUST754,Margaret Mendoza,Consumer,PROD9708,Keyboard,Electronics,East,North Dakota,Hooperview,6,423,20,2030.4,1751.37,279.03,Credit Card,Cancelled,"Howell, Smith and Miller",james97@charles-sanders.com,6,Yes,38
ORD1633,2024-06-29,2024-07-04,CUST480,Jonathan Cohen,Corporate,PROD3666,Juice Pack,Grocery,South,South Carolina,Perryton,9,2143,15,16393.95,14472.05,1921.9,Cash,Pending,"Ray, Brown and Estrada",gregg95@shaw-howe.com,21,No,0
ORD1634,2025-01-25,2025-02-01,CUST333,Brenda Moreno,Hone Office,PROD1710,Sugar,Grocery,South,Washington,South Lori,6,283,20,1358.4,1067.76,290.64,Net Banking,Cancelled,Thomas-Washington,oelliott@kelly.com,9,Yes,20
ORD1635,2025-09-01,2025-09-03,CUST774,Kelly Parker,Corporate,PROD6171,Bookshelf,Furniture,East,Colorado,Ryantown,2,1362,5,2587.8,1699.93,887.87,Net Banking,Cancelled,Hill-Williamson,haynessabrina@kline.com,36,No,0
ORD1636,2025-08-30,2025-09-06,CUST428,Jo Montes,Consumer,PROD7445,Mouse,Electronics,East,Wyoming,Christineton,2,3225,10,5805.0,3726.35,2078.65,Cash,Pending,Murillo and Sons,kruegermorgan@shaw.org,49,No,0
ORD1637,2025-02-13,2025-02-19,CUST954,Danielle Smith,Hone Office,PROD6274,Snacks,Grocery,South,New Hampshire,Jacobsfurt,10,300,15,2550.0,1807.95,742.05,UPI,Pending,Taylor-Bishop,emily80@adams-huffman.com,39,No,0
ORD1638,2025-07-06,2025-07-07,CUST153,Martha Boyd,Hone Office,PROD5954,File Folder,Office Supplies,East,Kansas,Julianland,3,4697,20,11272.8,9531.25,1741.55,Cash,Delivered,"Cannon, Merritt and Rodriguez",collinselizabeth@sanchez.com,44,No,0
ORD1639,2024-08-01,2024-08-02,CUST816,Michael Page,Hone Office,PROD8006,Bookshelf,Furniture,North,Kentucky,Butlershire,4,2422,5,9203.6,6303.33,2900.27,Cash,Pending,Stephenson Group,johnsonjay@martinez.com,25,No,0
ORD1640,2025-12-29,2025-12-31,CUST767,Jessica Mckee,Corporate,PROD9671,Sofa,Furniture,East,Wyoming,Russellfort,9,3813,20,27453.6,17786.99,9666.61,UPI,Cancelled,Allen-Vincent,ireid@diaz-gaines.net,44,No,0
ORD1641,2024-07-13,2024-07-14,CUST575,Bryan Torres,Corporate,PROD8035,Sofa,Furniture,East,Indiana,New Brent,6,4594,15,23429.4,19099.55,4329.85,Credit Card,Returned,Johnson-Morgan,tiffany44@horne-jones.com,7,Yes,46
ORD1642,2024-07-27,2024-07-30,CUST359,Lauren Lawson,Corporate,PROD4794,Monniter,Electronics,North,New Jersey,Mariotown,5,3065,15,13026.25,10701.01,2325.24,UPI,Returned,Gallegos-Weber,anthonyho@snyder.com,15,No,0
ORD1643,2025-10-16,2025-10-20,CUST920,Mallory Roberts,Hone Office,PROD6508,Pen,Office Supplies,East,Alabama,South Jonathan,8,3628,10,26121.6,20563.27,5558.33,Cash,Delivered,Hayes-Cox,michelle30@brown-baxter.com,27,No,0
ORD1644,2024-08-19,2024-08-24,CUST772,Lisa Brady,Corporate,PROD6386,Monniter,Electronics,West,South Dakota,Port Vanessa,4,4797,15,16309.8,12360.56,3949.24,UPI,Returned,Ford Inc,millersue@pittman-davenport.org,34,No,0
ORD1645,2025-07-13,2025-07-14,CUST593,Ricky Zavala,Hone Office,PROD3410,Headphones,Electronics,North,Alaska,Davisport,5,1667,5,7918.25,6571.82,1346.43,UPI,Cancelled,Burke and Sons,zmathews@dominguez.info,7,Yes,26
ORD1646,2025-11-08,2025-11-11,CUST707,Tyler Lee,Consumer,PROD9485,Juice Pack,Grocery,East,Minnesota,Port Michael,3,849,10,2292.3,1699.18,593.12,Credit Card,Delivered,"Clayton, Oconnor and Bauer",gpaul@herrera.com,40,No,0
ORD1647,2024-11-21,2024-11-27,CUST311,Christopher Osborne,Corporate,PROD1135,File Folder,Office Supplies,North,Rhode Island,Brianhaven,8,4393,15,29872.4,21690.63,8181.77,UPI,Returned,Cervantes-Allen,brittneydorsey@bernard.com,1,Yes,39
ORD1648,2024-09-27,2024-10-01,CUST392,Matthew Lee,Consumer,PROD5656,Office Chair,Furniture,North,Wisconsin,Charlesport,7,2020,0,14140.0,10330.01,3809.99,UPI,Pending,Braun Ltd,craiganderson@ramirez.org,9,Yes,44
ORD1649,2025-06-22,2025-06-26,CUST491,Matthew Jones,Corporate,PROD6375,File Folder,Office Supplies,East,Pennsylvania,New Davidchester,4,621,10,2235.6,1654.82,580.78,Credit Card,Delivered,Dyer-Gonzalez,gonzaleztrevor@crosby.com,20,No,0
ORD1650,2024-05-29,2024-05-31,CUST538,Hunter Smith,Consumer,PROD8029,Monniter,Electronics,West,Idaho,Mejiachester,4,3952,10,14227.2,9063.39,5163.81,Credit Card,Returned,Medina-Warren,wellsrobin@calhoun.com,16,No,0
ORD1651,2024-06-09,2024-06-15,CUST597,Mark Thomas,Hone Office,PROD9294,Laptop,Electronics,North,Kansas,New Rhondaland,4,1962,20,6278.4,4374.4,1904.0,Cash,Returned,Taylor Group,jessewatkins@greene.com,35,No,0
ORD1652,2024-02-09,2024-02-14,CUST937,Kenneth Brooks,Corporate,PROD2493,Cooking Oil,Grocery,South,Oklahoma,Davidmouth,7,4621,5,30729.65,22795.7,7933.95,Cash,Delivered,Wilson Group,colecarol@pitts.com,20,No,0
ORD1653,2025-02-23,2025-02-25,CUST202,Thomas Brown,Consumer,PROD5483,Office Chair,Furniture,West,Washington,Jamesfort,3,4750,15,12112.5,7408.6,4703.9,Net Banking,Pending,Becker-Crane,kimberlywalker@gray.com,31,No,0
ORD1654,2026-01-30,2026-02-04,CUST666,Elizabeth Bradford,Corporate,PROD5229,Bookshelf,Furniture,West,Delaware,North Trevor,9,3905,0,35145.0,30126.21,5018.79,Cash,Cancelled,"Dunlap, Davidson and Newton",tward@schwartz.com,23,No,0
ORD1655,2025-05-26,2025-05-27,CUST918,Jonathan Jackson,Consumer,PROD7041,Monniter,Electronics,South,Utah,Lake Wendyshire,8,597,0,4776.0,3548.3,1227.7,Credit Card,Returned,Nguyen LLC,jgriffin@wong.biz,46,No,0
ORD1656,2025-06-30,2025-07-02,CUST146,Tristan Tucker,Consumer,PROD2231,Rice Bag,Grocery,South,Mississippi,Spencerberg,6,2483,10,13408.2,8884.95,4523.25,UPI,Returned,"Ward, Williams and Robinson",thompsonstephanie@maldonado.com,17,No,0
ORD1657,2025-09-17,2025-09-21,CUST145,Jonathan White,Consumer,PROD1048,Dining Table,Furniture,South,Michigan,Jacksonbury,9,3731,20,26863.2,18497.66,8365.54,Credit Card,Cancelled,"Day, Reyes and Nash",zbishop@ellison.com,8,Yes,30
ORD1658,2024-04-06,2024-04-09,CUST431,Lori Jensen,Hone Office,PROD3086,Sofa,Furniture,South,Georgia,Jacksonfort,8,1649,10,11872.8,9933.32,1939.48,UPI,Cancelled,Anderson PLC,priceashley@hayden-potter.biz,32,No,0
ORD1659,2025-12-06,2025-12-09,CUST830,Karen Singleton,Hone Office,PROD5002,Rice Bag,Grocery,North,Idaho,Ericabury,3,2930,0,8790.0,7319.63,1470.37,Net Banking,Cancelled,"Harvey, Cunningham and Romero",smendoza@mendoza.com,3,Yes,35
ORD1660,2024-10-24,2024-10-30,CUST603,Paul Webster,Hone Office,PROD9528,Dining Table,Furniture,East,Arizona,New Lukeview,8,4912,0,39296.0,26389.93,12906.07,UPI,Cancelled,White-Harris,adam61@peterson.info,13,No,0
ORD1661,2025-03-19,2025-03-23,CUST483,Brandon Haas,Hone Office,PROD4657,Sofa,Furniture,East,Utah,Beanland,3,2802,0,8406.0,6582.91,1823.09,Cash,Pending,Sutton LLC,ecraig@thomas.org,4,Yes,41
ORD1662,2024-06-29,2024-06-30,CUST371,Jesse Hernandez,Hone Office,PROD4586,Bookshelf,Furniture,South,Nevada,Meganborough,3,4220,15,10761.0,8784.86,1976.14,Net Banking,Pending,Smith LLC,cynthia42@anderson.com,12,No,0
ORD1663,2024-07-30,2024-08-03,CUST765,Ashley Lee,Corporate,PROD7084,Study Table,Furniture,North,Washington,Mathismouth,3,4616,20,11078.4,6728.8,4349.6,Cash,Cancelled,Vang-Grant,kaiserrachael@castillo.info,2,Yes,24
ORD1664,2024-03-20,2024-03-24,CUST512,Heidi Johnson,Hone Office,PROD8100,Cooking Oil,Grocery,North,Minnesota,East Tiffany,10,3934,15,33439.0,24544.74,8894.26,UPI,Cancelled,Arias and Sons,jenkinskayla@beasley.info,24,No,0
ORD1665,2025-01-08,2025-01-11,CUST932,Samantha Lewis,Corporate,PROD2577,Monniter,Electronics,West,Florida,South Kathrynburgh,3,782,15,1994.1,1771.06,223.04,Credit Card,Returned,Wood PLC,mayerbrenda@turner-shields.info,19,No,0
ORD1666,2024-04-29,2024-05-05,CUST564,Jeremy May,Consumer,PROD9969,Cooking Oil,Grocery,South,Pennsylvania,Randybury,10,4667,0,46670.0,41990.26,4679.74,Credit Card,Delivered,"Roberts, Hamilton and Reynolds",jessicaaguirre@johnson.org,17,No,0
ORD1667,2024-05-30,2024-06-02,CUST357,Jane Foley,Consumer,PROD9709,Calculator,Office Supplies,West,New Hampshire,Port Wandaport,10,4314,20,34512.0,29166.5,5345.5,Credit Card,Returned,"Gardner, Webb and Dougherty",susan41@newton-duncan.com,36,No,0
ORD1668,2025-04-03,2025-04-04,CUST756,Nancy Li,Corporate,PROD5851,Cooking Oil,Grocery,North,Washington,North Tony,4,1598,20,5113.6,3415.86,1697.74,Cash,Returned,Lopez LLC,donaldcalhoun@smith-stewart.com,10,No,0
ORD1669,2026-01-13,2026-01-19,CUST390,Jill Green,Consumer,PROD9846,Rice Bag,Grocery,West,New Hampshire,West Karen,5,1219,5,5790.25,4844.07,946.18,UPI,Delivered,Gutierrez Group,swright@peterson.biz,5,Yes,48
ORD1670,2025-10-08,2025-10-09,CUST966,Christopher Price,Consumer,PROD9966,Sofa,Furniture,East,Pennsylvania,Port Michaelborough,8,2160,10,15552.0,13050.66,2501.34,Credit Card,Pending,"Vega, Carpenter and Porter",bryanhickman@allen-perez.com,47,No,0
ORD1671,2025-01-29,2025-01-30,CUST102,Taylor Davis,Corporate,PROD5922,Rice Bag,Grocery,East,Delaware,East Lisa,7,4882,0,34174.0,27956.31,6217.69,Net Banking,Delivered,Barnett-Dunn,emosley@hill.net,22,No,0
ORD1672,2024-08-13,2024-08-15,CUST926,Adrienne Medina,Corporate,PROD7439,Mouse,Electronics,East,Delaware,Morganland,8,2846,0,22768.0,15576.26,7191.74,Cash,Pending,Guerra-Hopkins,joanne41@vasquez.com,4,Yes,48
ORD1673,2024-06-09,2024-06-14,CUST647,Jerry Mccarthy,Hone Office,PROD4633,Sugar,Grocery,South,Idaho,Franklinfort,7,3029,0,21203.0,17877.22,3325.78,UPI,Cancelled,"Wade, Glass and Bennett",ricky33@hale.com,28,No,0
ORD1674,2026-01-02,2026-01-04,CUST415,Thomas Nguyen,Corporate,PROD3426,Sugar,Grocery,West,Oregon,East Saraside,3,4416,5,12585.6,10614.16,1971.44,UPI,Pending,Wright Inc,bennettdavid@johnson.com,31,No,0
ORD1675,2025-10-23,2025-10-24,CUST471,Barbara Wall,Corporate,PROD6400,Cooking Oil,Grocery,South,Pennsylvania,Port John,10,3642,5,34599.0,21605.6,12993.4,Cash,Cancelled,"Lewis, Williamson and Miller",robert27@kelley-spencer.com,29,No,0
ORD1676,2025-12-03,2025-12-04,CUST489,Shawn Jones,Hone Office,PROD4946,Study Table,Furniture,North,South Carolina,Nguyenview,4,3962,0,15848.0,12979.92,2868.08,Credit Card,Pending,Wilcox Ltd,claytonmcgee@ferguson.net,26,No,0
ORD1677,2025-06-20,2025-06-21,CUST952,Jason Garza,Corporate,PROD8709,Monniter,Electronics,West,Texas,Basschester,9,4760,15,36414.0,29460.39,6953.61,Cash,Cancelled,Reynolds-Griffith,wacosta@caldwell.com,22,No,0
ORD1678,2024-10-05,2024-10-12,CUST747,Brenda Pope,Corporate,PROD3152,Juice Pack,Grocery,South,Kansas,Smithburgh,2,321,5,609.9,374.65,235.25,Net Banking,Delivered,Barrera-Powers,samuel54@pruitt-morales.com,14,No,0
ORD1679,2024-06-17,2024-06-22,CUST271,Lauren Jackson,Consumer,PROD1902,File Folder,Office Supplies,West,New Hampshire,Lindsaytown,6,1028,0,6168.0,4272.05,1895.95,Cash,Returned,"Dillon, White and Adams",allison94@oliver.net,17,No,0
ORD1680,2024-09-13,2024-09-15,CUST853,Mrs. Nicole Webb,Hone Office,PROD9107,Calculator,Office Supplies,West,Connecticut,Schmidtview,3,4483,10,12104.1,8803.16,3300.94,Cash,Cancelled,Zuniga Group,lori11@trujillo-neal.com,36,No,0
ORD1681,2025-06-09,2025-06-14,CUST738,Russell Brennan,Corporate,PROD3792,Calculator,Office Supplies,North,Alabama,Silvaberg,7,1107,0,7749.0,5296.44,2452.56,Net Banking,Returned,"Hicks, Hampton and Fleming",kaitlynboyer@miller-conrad.com,1,Yes,24
ORD1682,2025-12-29,2025-12-30,CUST245,Shannon Bishop,Hone Office,PROD2416,Study Table,Furniture,West,Iowa,South Antoniostad,8,1138,5,8648.8,7559.95,1088.85,UPI,Delivered,"Crane, Fernandez and Evans",wleonard@henderson-williams.org,33,No,0
ORD1683,2024-08-21,2024-08-26,CUST823,James Henry,Corporate,PROD1036,Monniter,Electronics,East,Montana,Port Johnfort,4,2176,5,8268.8,5762.6,2506.2,Credit Card,Pending,"Smith, Jackson and Owens",jonathanbarnett@thomas.com,50,No,0
ORD1684,2024-03-08,2024-03-15,CUST912,Dana Charles,Consumer,PROD4147,Juice Pack,Grocery,West,Connecticut,Timside,3,1682,10,4541.4,3183.39,1358.01,Cash,Cancelled,"Walker, Choi and Clark",kristinholt@logan.org,35,No,0
